"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"1773",1773,"Fitchburg State University","Fitchburg","MA","01420-2697","0.6448","560","NULL","0.3782201405","0.0272",NA,"0.0443","0.02","0.0043",NA,NA,NA,"0.5175","NULL","NULL","NULL","NULL",1
"1774",1774,"Framingham State University","Framingham","MA","01701-9101","0.6556","550","24","0.4480600751","0.036",NA,NA,"0.0471","0.0222",NA,"0.0139",NA,"0.5109","NULL","NULL","NULL","NULL",1
"1775",1775,"Benjamin Franklin Institute of Technology","Boston","MA","02116","NULL","NULL","NULL","0.3301435407",NA,NA,"0.3081",NA,NA,NA,NA,NA,"0.4253","NULL","NULL","NULL","NULL",1
"1776",1776,"Gordon College","Wenham","MA","01984","0.6994","620","31","0.6375838926","0.0087",NA,NA,"0.1012","0.0173",NA,"0.026",NA,"0.7132","NULL","NULL","NULL","NULL",1
"1777",1777,"Gordon-Conwell Theological Seminary","South Hamilton","MA","01982","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1780",1780,"Hampshire College","Amherst","MA","01002-5001","0.6274","660","NULL","0.625984252","0.0033",NA,NA,"0.0625","0.0033",NA,"0.0132",NA,"0.6923","NULL","NULL","NULL","NULL",1
"1781",1781,"Harvard University","Cambridge","MA","02138","0.0723","790","35","0.7628294036","0.021","0.0194",NA,"0.1184","0.0487",NA,"0.0443",NA,"0.9737","NULL","NULL","NULL","NULL",1
"1782",1782,"Hebrew College","Newton Centre","MA","02459-2237","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"1783",1783,"Hellenic College-Holy Cross Greek Orthodox School of Theology","Brookline","MA","02445-7496","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.68","NULL","NULL","NULL","NULL",1
"1785",1785,"College of the Holy Cross","Worcester","MA","01610-2395","0.3547","NULL","NULL","0.8511530398",NA,NA,NA,"0.074","0.0363",NA,"0.0349",NA,"0.9331","NULL","NULL","NULL","NULL",1
"1791",1791,"Lasell College","Newton","MA","02466","0.6754","540","NULL","0.4404145078","0.0132",NA,NA,NA,NA,NA,NA,NA,"0.5104","NULL","NULL","NULL","NULL",1
"1793",1793,"Lesley University","Cambridge","MA","02138-2790","0.6785","570","24","0.2785862786",NA,NA,NA,NA,NA,NA,NA,NA,"0.5176","NULL","NULL","NULL","NULL",1
"1794",1794,"Longy School of Music of Bard College","Cambridge","MA","02138","0.4423","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.375","NULL","NULL","NULL","NULL",1
"1795",1795,"University of Massachusetts-Lowell","Lowell","MA","01854-5104","0.7357","610","NULL","0.3566703418","0.133","0.1219","0.0303","0.0309","0.0111",NA,"0.0198",NA,"0.507","NULL","NULL","NULL","NULL",1
"1799",1799,"University of Massachusetts-Amherst","Amherst","MA","01003","0.6767","640","NULL","0.5748106061","0.0117","0.0551",NA,"0.0741","0.0117",NA,"0.0153",NA,"0.682","NULL","NULL","NULL","NULL",1
"1800",1800,"University of Massachusetts-Boston","Boston","MA","02125-3393","0.5705","570","NULL","0.2146257032","0.0117",NA,NA,"0.0713","0.0067",NA,"0.0206",NA,"0.4033","NULL","NULL","NULL","NULL",1
"1802",1802,"MCPHS University","Boston","MA","02115-5896","0.8344","590","25","0.7806896552",NA,NA,NA,NA,NA,NA,"0.0117",NA,"0.675","NULL","NULL","NULL","NULL",1
"1803",1803,"Massachusetts College of Art and Design","Boston","MA","02115-5882","0.6049","570","NULL","0.4656084656",NA,NA,NA,NA,NA,NA,NA,NA,"0.562","NULL","NULL","NULL","NULL",1
"1804",1804,"Massachusetts Institute of Technology","Cambridge","MA","02139-4307","0.1008","800","35","0.6352941176","0.1344","0.3862",NA,"0.1022","0.0959",NA,"0.1022",NA,"0.9294","NULL","NULL","NULL","NULL",1
"1805",1805,"Massachusetts Maritime Academy","Buzzards Bay","MA","02532-1803","0.5043","600","NULL","0.5392670157",NA,"0.441",NA,NA,NA,NA,NA,NA,"0.6667","NULL","NULL","NULL","NULL",1
"1806",1806,"University of Massachusetts Medical School Worcester","Worcester","MA","01655","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1807",1807,"William James College","Newton","MA","02459","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1810",1810,"Merrimack College","North Andover","MA","01845","0.7832","NULL","NULL","0.5838779956","0.0066","0.057",NA,"0.0526","0.0154",NA,"0.011",NA,"0.645","NULL","NULL","NULL","NULL",1
"1811",1811,"MGH Institute of Health Professions","Boston","MA","02129-4557","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"1813",1813,"Montserrat College of Art","Beverly","MA","01915-4508","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.3429","NULL","NULL","NULL","NULL",1
"1814",1814,"Mount Holyoke College","South Hadley","MA","01075-1489","0.5156","NULL","NULL","0.7859078591","0.0084",NA,NA,"0.1438","0.0234",NA,"0.0418",NA,"0.8177","NULL","NULL","NULL","NULL",1
"1815",1815,"Mount Ida College","Newton","MA","02459","0.7163","490","NULL","0.0763888889",NA,NA,NA,"0.0068",NA,NA,NA,NA,"0.3493","NULL","NULL","NULL","NULL",1
"1818",1818,"School of the Museum of Fine Arts-Boston","Boston","MA","02115-5596","0.9408","NULL","NULL","0.5234375",NA,NA,NA,NA,NA,NA,NA,NA,"0.5901","NULL","NULL","NULL","NULL",1
"1821",1821,"The New England Conservatory of Music","Boston","MA","02115-5018","0.3023","NULL","NULL","0.8636363636",NA,NA,NA,NA,NA,NA,NA,NA,"0.6633","NULL","NULL","NULL","NULL",1
"1822",1822,"New England College of Optometry","Boston","MA","02115","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"1823",1823,"New England School of Acupuncture","Newton","MA","02458","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1824",1824,"New England Law-Boston","Boston","MA","02116","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1826",1826,"Newbury College","Brookline","MA","02445","NULL","NULL","NULL","0.2748344371","0.0461",NA,NA,NA,NA,NA,NA,NA,"0.4776","NULL","NULL","NULL","NULL",1
"1827",1827,"Nichols College","Dudley","MA","01571-5000","0.753","500","NULL","0.4698412698",NA,NA,NA,NA,"0.0042",NA,NA,NA,"0.418","NULL","NULL","NULL","NULL",1
"1828",1828,"Massachusetts College of Liberal Arts","North Adams","MA","01247-4100","0.7096","550","NULL","0.4177545692","0.0222",NA,NA,"0.0413","0.0159",NA,"0.0127",NA,"0.5133","NULL","NULL","NULL","NULL",1
"1831",1831,"The New England Institute of Art","Brookline","MA","02445-7295","0.357","NULL","NULL","0.3755458515","0.0663",NA,NA,NA,NA,NA,NA,NA,"0.4841","NULL","NULL","NULL","NULL",1
"1832",1832,"Northeastern University","Boston","MA","02115-5005","0.3792","710","NULL","0.6720937805","0.0337","0.1009","0.0231","0.0611","0.0075",NA,"0.0136",NA,"0.7668","NULL","NULL","NULL","NULL",1
"1834",1834,"College of Our Lady of the Elms","Chicopee","MA","01013","0.847","500","NULL","0.6258992806","0.0149",NA,NA,"0.0261","0.0112",NA,"0.0075",NA,"0.616","NULL","NULL","NULL","NULL",1
"1835",1835,"Pine Manor College","Chestnut Hill","MA","02467","0.5292","NULL","NULL","0.2789473684",NA,NA,NA,"0.25",NA,NA,NA,NA,"0.3442","NULL","NULL","NULL","NULL",1
"1836",1836,"Pope St John XXIII National Seminary","Weston","MA","02493-2699","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1840",1840,"Regis College","Weston","MA","02493-1571","0.7728","530","23","0.4886877828","0.0032",NA,NA,"0.0252",NA,NA,"0.0284",NA,"0.5696","NULL","NULL","NULL","NULL",1
"1842",1842,"Saint John's Seminary","Brighton","MA","02135-3846","1","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"1843",1843,"Salem State University","Salem","MA","01970","0.5666","543","23","0.3501063076","0.0064",NA,NA,"0.0257","0.0072",NA,"0.0104",NA,"0.4227","NULL","NULL","NULL","NULL",1
"1845",1845,"Simmons College","Boston","MA","02115-5898","0.5396","590","25","0.6904276986","0.0062",NA,NA,"0.0472","0.0041",NA,"0.0144",NA,"0.678","NULL","NULL","NULL","NULL",1
"1846",1846,"Bard College at Simon's Rock","Great Barrington","MA","01230-9702","0.8012","NULL","NULL","0.4523809524","0.0056","0.0226",NA,"0.0113",NA,NA,"0.0056",NA,"0.6765","NULL","NULL","NULL","NULL",1
"1847",1847,"Smith College","Northampton","MA","01063","0.4685","NULL","NULL","0.8366247756","0.0082","0.0329",NA,"0.1262","0.0192",NA,"0.0288",NA,"0.8348","NULL","NULL","NULL","NULL",1
"1849",1849,"Springfield College","Springfield","MA","01109-3797","0.6939","580","NULL","0.5833333333","0.001",NA,NA,"0.02","0.002",NA,NA,NA,"0.6486","NULL","NULL","NULL","NULL",1
"1851",1851,"University of Massachusetts-Dartmouth","North Dartmouth","MA","02747-2300","0.6821","590","NULL","0.4054360136","0.0086","0.0943",NA,"0.0385","0.0079",NA,"0.0118",NA,"0.4849","NULL","NULL","NULL","NULL",1
"1852",1852,"Stonehill College","Easton","MA","02357-6110","0.6381","NULL","NULL","0.8012170385","0.0052",NA,NA,"0.096","0.0122",NA,"0.0157",NA,"0.8469","NULL","NULL","NULL","NULL",1
"1853",1853,"Suffolk University","Boston","MA","02108-2770","0.844","570","NULL","0.5988156921","0.0015","0.0076",NA,"0.0282","0.003",NA,"0.0099",NA,"0.5671","NULL","NULL","NULL","NULL",1
"1855",1855,"Tufts University","Medford","MA","02155-5555","0.2434","760","NULL","0.7945402299","0.0145","0.1188",NA,"0.0529","0.0159",NA,"0.0181",NA,"0.9112","NULL","NULL","NULL","NULL",1
"1856",1856,"Wellesley College","Wellesley","MA","02481-8203","0.333","740","NULL","0.7091503268","0.009",NA,NA,"0.1369","0.0234",NA,"0.0396",NA,"0.8992","NULL","NULL","NULL","NULL",1
"1857",1857,"Wentworth Institute of Technology","Boston","MA","02115","0.5818","630","27","0.5083014049","0.0959","0.0361","0.2765",NA,NA,NA,NA,NA,"0.5951","NULL","NULL","NULL","NULL",1
"1858",1858,"Western New England University","Springfield","MA","01119-2684","0.8067","600","NULL","0.5649546828","0.0221","0.102",NA,"0.0306","0.0153",NA,"0.0204",NA,"0.5576","NULL","NULL","NULL","NULL",1
"1859",1859,"Westfield State University","Westfield","MA","01086-1630","0.6304","550","NULL","0.5433212996","0.0176",NA,NA,"0.0111","0.0157",NA,"0.0028",NA,"0.605","NULL","NULL","NULL","NULL",1
"1860",1860,"Wheaton College","Norton","MA","02766-2322","0.616","NULL","NULL","0.7851851852","0.0077",NA,NA,"0.0638","0.023",NA,"0.0383",NA,"0.7607","NULL","NULL","NULL","NULL",1
"1861",1861,"Wheelock College","Boston","MA","02215-4104","0.7045","530","24","0.5747663551",NA,NA,NA,NA,"0.0245",NA,NA,NA,"0.6026","NULL","NULL","NULL","NULL",1
"1862",1862,"Williams College","Williamstown","MA","01267","0.2043","760","NULL","0.6650717703","0.0248",NA,NA,"0.12","0.0476",NA,"0.0819",NA,"0.9511","NULL","NULL","NULL","NULL",1
"1863",1863,"Worcester Polytechnic Institute","Worcester","MA","01609-2280","0.5905","NULL","NULL","0.2060301508","0.0889","0.6194",NA,"0.1028","0.0347",NA,"0.0319",NA,"0.8016","NULL","NULL","NULL","NULL",1
"1864",1864,"Worcester State University","Worcester","MA","01602-2597","0.6471","560","23","0.2469945355","0.0143",NA,NA,"0.0651","0.013",NA,"0.0391",NA,"0.4512","NULL","NULL","NULL","NULL",1
"1866",1866,"Adrian College","Adrian","MI","49221-2575","0.6059","NULL","25","0.237804878",NA,NA,NA,"0.0676","0.0145",NA,"0.0483",NA,"0.4403","NULL","NULL","NULL","NULL",1
"1867",1867,"Albion College","Albion","MI","49224","0.685","630","28","0.5745454545","0.005",NA,NA,"0.129","0.005",NA,"0.0819",NA,"0.7352","NULL","NULL","NULL","NULL",1
"1870",1870,"Alma College","Alma","MI","48801-1599","0.1947","640","27","0.488","0.03",NA,NA,"0.1159","0.03",NA,"0.0343",NA,"0.628","NULL","NULL","NULL","NULL",1
"1872",1872,"Andrews University","Berrien Springs","MI","49104","0.4859","580","24","0.4337349398","0.0153","0.0153",NA,"0.0716","0.0102",NA,"0.0077",NA,"0.5186","NULL","NULL","NULL","NULL",1
"1873",1873,"Aquinas College","Grand Rapids","MI","49506-1799","0.7908","NULL","25","0.0569948187","0.0085",NA,NA,"0.0537","0.0452",NA,"0.0113",NA,"0.6076","NULL","NULL","NULL","NULL",1
"1874",1874,"Baker College of Owosso","Owosso","MI","48867","NULL","NULL","NULL","0.1347677546","0.0678",NA,"0.0804",NA,NA,NA,NA,NA,"0.167","NULL","NULL","NULL","NULL",1
"1875",1875,"Baker College","Flint","MI","48507-5508","NULL","NULL","NULL","0.1347677546","0.0537","0.0144","0.0537",NA,NA,NA,NA,NA,"0.103","NULL","NULL","NULL","NULL",1
"1878",1878,"Calvin College","Grand Rapids","MI","49546","0.9228","670","30","0.6238159675","0.0099","0.078",NA,"0.0758","0.0066",NA,"0.0231",NA,"0.7686","NULL","NULL","NULL","NULL",1
"1879",1879,"Calvin Theological Seminary","Grand Rapids","MI","49546-4387","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1881",1881,"Michigan School of Professional Psychology","Farmington Hills","MI","48334-4512","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1882",1882,"Central Michigan University","Mount Pleasant","MI","48859","0.9212","610","25","0.4251908397","0.0165","0.0073","0.0189","0.0357","0.0024",NA,"0.0078",NA,"0.5435","NULL","NULL","NULL","NULL",1
"1885",1885,"Cleary University","Howell","MI","48843","NULL","NULL","NULL","0.2479674797","0.1614",NA,NA,NA,NA,NA,NA,NA,"0.4583","NULL","NULL","NULL","NULL",1
"1886",1886,"Concordia University-Ann Arbor","Ann Arbor","MI","48105","0.6583","550","23","0.3533333333",NA,NA,NA,"0.037","0.037",NA,NA,NA,"0.3821","NULL","NULL","NULL","NULL",1
"1887",1887,"Cranbrook Academy of Art","Bloomfield Hills","MI","48304","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1888",1888,"College for Creative Studies","Detroit","MI","48202","0.3634","NULL","NULL","0.4867549669",NA,NA,NA,NA,NA,NA,NA,NA,"0.5943","NULL","NULL","NULL","NULL",1
"1889",1889,"Davenport University","Grand Rapids","MI","49512-9396","0.9304","NULL","NULL","0.0608572105","0.1134",NA,NA,"0.0048",NA,NA,NA,NA,"0.2428","NULL","NULL","NULL","NULL",1
"1894",1894,"Michigan State University-College of Law","East Lansing","MI","48824-1300","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1896",1896,"University of Detroit Mercy","Detroit","MI","48221-3038","0.6294","NULL","27","0.526034713","0.0173","0.0533",NA,"0.116","0.0107",NA,"0.0067",NA,"0.5143","NULL","NULL","NULL","NULL",1
"1899",1899,"Eastern Michigan University","Ypsilanti","MI","48197","0.5283","580","24","0.3364016736","0.0077",NA,"0.032","0.0277","0.0053",NA,"0.0103",NA,"0.377","NULL","NULL","NULL","NULL",1
"1900",1900,"Ferris State University","Big Rapids","MI","49307-2251","0.5393","NULL","25","0.4129539498","0.0162","0.0073","0.152","0.0314","0.004",NA,"0.002","0.003","0.4558","NULL","NULL","NULL","NULL",1
"1903",1903,"Kettering University","Flint","MI","48504-6214","0.6427","690","31","0.4191616766","0.0211","0.9235",NA,"0.0079","0.0053",NA,"0.0158",NA,"0.5787","NULL","NULL","NULL","NULL",1
"1905",1905,"Grace Bible College","Wyoming","MI","49509","0.657","NULL","NULL","0.4482758621",NA,NA,NA,NA,NA,NA,NA,NA,"0.4186","NULL","NULL","NULL","NULL",1
"1906",1906,"Cornerstone University","Grand Rapids","MI","49525-5897","0.6865","620","26","0.1702838063",NA,NA,NA,"0.0228",NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"1909",1909,"Grand Valley State University","Allendale","MI","49401-9403","0.8075","630","27","0.4649538538","0.0168","0.0168","0.0043","0.0313","0.0272",NA,"0.0122",NA,"0.6107","NULL","NULL","NULL","NULL",1
"1910",1910,"Great Lakes Christian College","Lansing","MI","48917-1299","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.24","NULL","NULL","NULL","NULL",1
"1912",1912,"Hope College","Holland","MI","49422-9000","0.7998","650","29","0.625250501","0.0072","0.026",NA,"0.0578","0.0058",NA,"0.0549",NA,"0.7808","NULL","NULL","NULL","NULL",1
"1913",1913,"ITT Technical Institute-Wyoming","Wyoming","MI","49519","0.3565","NULL","NULL","0.3123644252","0.3641",NA,"0.267",NA,NA,NA,NA,NA,"0.2317","NULL","NULL","NULL","NULL",1
"1916",1916,"Kalamazoo College","Kalamazoo","MI","49006-3295","0.7444","680","30","0.7562189055","0.0132",NA,NA,"0.1217","0.0132",NA,"0.1184",NA,"0.8032","NULL","NULL","NULL","NULL",1
"1922",1922,"Lake Superior State University","Sault Ste Marie","MI","49783","0.7711","610","25","0.3392857143","0.0374","0.0354","0.0157","0.0177","0.0039",NA,"0.0354",NA,"0.3605","NULL","NULL","NULL","NULL",1
"1924",1924,"Lawrence Technological University","Southfield","MI","48075-1058","0.4976","NULL","27","0.3445190157","0.0886","0.2975","0.1181","0.0063","0.0084",NA,"0.0063",NA,"0.4566","NULL","NULL","NULL","NULL",1
"1927",1927,"Madonna University","Livonia","MI","48150-1176","0.735","630","24","0.3521126761","0.0012",NA,"0.0012","0.0185","0.0058",NA,"0.0023",NA,"0.461","NULL","NULL","NULL","NULL",1
"1928",1928,"Marygrove College","Detroit","MI","48221-2599","0.4109","NULL","17","0.2586750789","0.0455",NA,NA,"0.0455","0.0273",NA,NA,NA,"0.3824","NULL","NULL","NULL","NULL",1
"1929",1929,"Rochester College","Rochester Hills","MI","48307","0.5708","500","21","0.4803921569",NA,NA,NA,"0.0037",NA,NA,NA,NA,"0.3627","NULL","NULL","NULL","NULL",1
"1930",1930,"University of Michigan-Ann Arbor","Ann Arbor","MI","48109","0.5063","750","33","0.7517948718","0.0229","0.1773",NA,"0.0824","0.0204",NA,"0.0139",NA,"0.8966","NULL","NULL","NULL","NULL",1
"1932",1932,"Michigan State University","East Lansing","MI","48824-1046","0.6998","670","28","0.6430673042","0.009","0.0479","0.0277","0.1001","0.0107",NA,"0.0187",NA,"0.7704","NULL","NULL","NULL","NULL",1
"1933",1933,"Michigan Technological University","Houghton","MI","49931-1295","0.7324","690","30","0.4282632147","0.0631","0.5643","0.0573","0.0401","0.0123",NA,"0.027",NA,"0.653","NULL","NULL","NULL","NULL",1
"1934",1934,"University of Michigan-Dearborn","Dearborn","MI","48128-1491","0.5984","675","27","0.3881889764","0.032","0.1168",NA,"0.0735","0.0277",NA,"0.0095",NA,"0.5183","NULL","NULL","NULL","NULL",1
"1935",1935,"University of Michigan-Flint","Flint","MI","48502-1950","0.7246","613","24","0.3105542901","0.028","0.0041",NA,"0.0601","0.0062",NA,"0.0083",NA,"0.3882","NULL","NULL","NULL","NULL",1
"1940",1940,"Baker College of Muskegon","Muskegon","MI","49442","NULL","NULL","NULL","0.1347677546","0.0571",NA,"0.0364",NA,NA,NA,NA,NA,"0.2033","NULL","NULL","NULL","NULL",1
"1945",1945,"Northern Michigan University","Marquette","MI","49855","0.7207","NULL","24","0.3809768638","0.0054",NA,"0.059","0.0516","0.0067",NA,"0.0121",NA,"0.4487","NULL","NULL","NULL","NULL",1
"1948",1948,"Northwood University-Michigan","Midland","MI","48640-2398","0.7055","520","25","0.3856022808","0.017",NA,NA,NA,NA,NA,NA,NA,"0.5069","NULL","NULL","NULL","NULL",1
"1950",1950,"Oakland University","Rochester Hills","MI","48309-4401","0.671","NULL","26","0.3681553398","0.0206","0.0437",NA,"0.0505","0.0055",NA,"0.0067",NA,"0.3969","NULL","NULL","NULL","NULL",1
"1951",1951,"Olivet College","Olivet","MI","49076","0.5351","NULL","22","0.3629893238","0.0056",NA,NA,"0.096",NA,NA,NA,NA,"0.4141","NULL","NULL","NULL","NULL",1
"1953",1953,"Kuyper College","Grand Rapids","MI","49525-9781","0.75","NULL","25","0.3888888889",NA,NA,NA,NA,NA,NA,NA,NA,"0.4186","NULL","NULL","NULL","NULL",1
"1957",1957,"Sacred Heart Major Seminary","Detroit","MI","48206-1799","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"1958",1958,"Saginaw Valley State University","University Center","MI","48710","0.8931","NULL","24","0.3050666667","0.0202","0.0413","0.0053","0.0352","0.0114",NA,"0.0255",NA,"0.4268","NULL","NULL","NULL","NULL",1
"1960",1960,"Siena Heights University","Adrian","MI","49221","0.6714","NULL","23","0.5211267606","0.0276",NA,"0.0828","0.0102","0.0015",NA,"0.0015","0.0087","0.383","NULL","NULL","NULL","NULL",1
"1964",1964,"Spring Arbor University","Spring Arbor","MI","49283-9799","0.7505","610","25","0.305907173","0.0098",NA,NA,"0.0253","0.0014",NA,"0.0042",NA,"0.5667","NULL","NULL","NULL","NULL",1
"1966",1966,"Finlandia University","Hancock","MI","49930-1832","0.2819","NULL","NULL","0.3366336634",NA,NA,NA,NA,NA,NA,NA,NA,"0.405","NULL","NULL","NULL","NULL",1
"1967",1967,"Western Michigan University-Thomas M. Cooley Law School","Lansing","MI","48901","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
