"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"2419","Business Informatics Center Inc","Valley Stream","NY","11580-5431","NULL","NULL","NULL","0.3611111111","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2420","Canisius College","Buffalo","NY","14208-1098","0.7251","610","NULL","0.6405594406","0.0113","0","0","0.1183","0.0099","0","0.0155","0","0.6749","NULL","NULL","NULL","NULL",1
"2421","Capri Cosmetology Learning Centers","Nanuet","NY","10954","NULL","NULL","NULL","0.7352941176","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2422","St Paul's School of Nursing-Queens","Rego Park","NY","11374","NULL","NULL","NULL","0.7927927928","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2423","Cayuga County Community College","Auburn","NY","13021-3099","NULL","NULL","NULL","0.1699463327","0.0222","0","0.0068","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2424","Cazenovia College","Cazenovia","NY","13035","0.7795","NULL","NULL","0.5931232092","0","0","0","0.012","0","0","0","0","0.5875","NULL","NULL","NULL","NULL",1
"2425","Central Yeshiva Tomchei Tmimim Lubavitz","Brooklyn","NY","11230","1","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.0991","NULL","NULL","NULL","NULL",1
"2426","Cheryl Fells School of Business","Niagara Falls","NY","14304","NULL","NULL","NULL","0.5675675676","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2427","Christ the King Seminary","East Aurora","NY","14052-0607","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"2428","Circle in the Square Theater School","New York","NY","10019-6795","0.931","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2429","Clarkson University","Potsdam","NY","13699","0.6403","665","29","0.7052489906","0.0156","0.4977","0.1064","0.0751","0.0172","0","0.0219","0","0.7287","NULL","NULL","NULL","NULL",1
"2430","Clinton Community College","Plattsburgh","NY","12901","NULL","NULL","NULL","0.1541262136","0.041","0","0.0667","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2431","Cochran School of Nursing","Yonkers","NY","10701","NULL","NULL","NULL","0.6960784314","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2432","Colgate Rochester Crozer Divinity School","Rochester","NY","14620-2589","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"2433","Colgate University","Hamilton","NY","13346-1398","0.2638","740","33","0.8458781362","0.0146","0","0","0.1255","0.0219","0","0.0584","0","0.9086","NULL","NULL","NULL","NULL",1
"2434","Metropolitan College of New York","New York","NY","10013-1919","0.5487","NULL","NULL","0.3156682028","0","0","0","0","0","0","0","0","0.2444","NULL","NULL","NULL","NULL",1
"2435","Columbia University in the City of New York","New York","NY","10027","0.0742","790","35","0.7608530084","0.0339","0.1645","0","0.0764","0.0363","0","0.0391","0","0.9329","NULL","NULL","NULL","NULL",1
"2436","Columbia-Greene Community College","Hudson","NY","12534","NULL","NULL","NULL","0.3234323432","0.0482","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2437","Empire Beauty School-Queens","Astoria","NY","11103","NULL","NULL","NULL","0.4967462039","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2438","Concordia College-New York","Bronxville","NY","10708-1998","0.6701","505","21","0.328125","0","0","0","0.0795","0","0","0","0","0.3937","NULL","NULL","NULL","NULL",1
"2439","Continental School of Beauty Culture-Buffalo","Buffalo","NY","14223","NULL","NULL","NULL","0.7087378641","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2440","Continental School of Beauty Culture-Batavia","Batavia","NY","14020","NULL","NULL","NULL","0.7682119205","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2441","Continental School of Beauty Culture-Rochester","Rochester","NY","14623","NULL","NULL","NULL","0.5879888268","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2442","Cooper Union for the Advancement of Science and Art","New York","NY","10003-7120","0.0774","780","NULL","0.6279069767","0","0.5489","0","0","0","0","0","0","0.8265","NULL","NULL","NULL","NULL",1
"2443","Cornell University","Ithaca","NY","14853","0.1556","780","NULL","0.8862019915","0.0402","0.1699","0","0.13","0.0112","0","0.0263","0","0.9334","NULL","NULL","NULL","NULL",1
"2444","Weill Cornell Medical College","New York","NY","10065","NULL","NULL","NULL","0.8862019915","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"2445","Corning Community College","Corning","NY","14830","NULL","NULL","NULL","0.2465145754","0.0214","0.0181","0.0231","0","0","0","0","0.0082","NULL","NULL","NULL","NULL","NULL",2
"2446","Pomeroy College of Nursing at Crouse Hospital","Syracuse","NY","13210-1687","0.4795","NULL","NULL","0.6542056075","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2447","Culinary Institute of America","Hyde Park","NY","12538-1499","0.8967","NULL","NULL","0.7033333333","0","0","0","0","0","0","0","0","0.7822","NULL","NULL","NULL","NULL",1
"2448","CUNY Bernard M Baruch College","New York","NY","10010","0.2483","690","NULL","0.5379061372","0.0408","0","0","0.0039","0.0072","0","0","0","0.6687","NULL","NULL","NULL","NULL",1
"2449","CUNY Borough of Manhattan Community College","New York","NY","10007","NULL","NULL","NULL","0.2043757369","0.0642","0.0075","0","0.0003","0.0096","0","0.0242","0","NULL","NULL","NULL","NULL","NULL",2
"2450","CUNY Bronx Community College","Bronx","NY","10453","NULL","NULL","NULL","0.1511680144","0.0325","0.0064","0.0219","0","0.0078","0","0.0212","0","NULL","NULL","NULL","NULL","NULL",2
"2451","CUNY Brooklyn College","Brooklyn","NY","11210","0.3198","620","NULL","0.3715474839","0.0311","0","0","0.0374","0.0101","0","0.0206","0","0.51","NULL","NULL","NULL","NULL",1
"2452","College of Staten Island CUNY","Staten Island","NY","10314","0.9975","560","NULL","0.1966386555","0.0207","0.0111","0.0011","0.017","0.0058","0","0.0117","0","0.2912","NULL","NULL","NULL","NULL",1
"2453","CUNY City College","New York","NY","10031","0.341","640","NULL","0.3539694101","0.0133","0.1323","0","0.0874","0.0183","0","0.0247","0","0.4201","NULL","NULL","NULL","NULL",1
"2454","CUNY Graduate School and University Center","New York","NY","10016","NULL","NULL","NULL","0.2824074074","0","0","0","0","0","0","0.1461","0","NULL","NULL","NULL","NULL","NULL",1
"2455","CUNY Hostos Community College","Bronx","NY","10451","NULL","NULL","NULL","0.1775700935","0","0.0231","0","0","0.0097","0","0.028","0","NULL","NULL","NULL","NULL","NULL",2
"2456","CUNY Hunter College","New York","NY","10065","0.2972","640","NULL","0.4154175589","0.0107","0","0","0.0239","0.0166","0","0.045","0","0.5038","NULL","NULL","NULL","NULL",1
"2457","CUNY John Jay College of Criminal Justice","New York","NY","10019","0.3405","530","NULL","0.3231815494","0.0118","0","0","0","0","0","0","0","0.335","NULL","NULL","NULL","NULL",1
"2458","CUNY Kingsborough Community College","Brooklyn","NY","11235","NULL","NULL","NULL","0.2097509646","0.0234","0.0046","0","0.0389","0.0033","0","0.0046","0","NULL","NULL","NULL","NULL","NULL",2
"2459","CUNY LaGuardia Community College","Long Island City","NY","11101","NULL","NULL","NULL","0.1256830601","0.0287","0.0222","0","0.0026","0","0","0.0474","0","NULL","NULL","NULL","NULL","NULL",2
"2460","CUNY Lehman College","Bronx","NY","10468","0.2328","570","NULL","0.318399304","0.0359","0","0","0.0146","0.014","0","0.0073","0","0.3696","NULL","NULL","NULL","NULL",1
"2461","CUNY Medgar Evers College","Brooklyn","NY","11225","0.9141","475","NULL","0.1649204501","0.0281","0","0","0.0572","0.0029","0","0.1899","0","0.1017","NULL","NULL","NULL","NULL",1
"2462","CUNY New York City College of Technology","Brooklyn","NY","11201","0.768","540","NULL","0.1822603057","0.1248","0","0.1535","0","0.0058","0","0.0327","0.0015","0.1437","NULL","NULL","NULL","NULL",1
"2463","CUNY Queens College","Queens","NY","11367","0.3702","610","NULL","0.3838111298","0.0171","0","0","0.0209","0.014","0","0.0053","0","0.5635","NULL","NULL","NULL","NULL",1
"2464","CUNY Queensborough Community College","Bayside","NY","11364-1497","NULL","NULL","NULL","0.1933212176","0.0203","0.0086","0.0732","0.002","0","0","0.0493","0","NULL","NULL","NULL","NULL","NULL",2
"2465","CUNY School of Law","Long Island City","NY","11101","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"2466","CUNY York College","Jamaica","NY","11451","0.351","510","NULL","0.2504047491","0.0255","0","0","0.0383","0.0196","0","0.0137","0","0.2635","NULL","NULL","NULL","NULL",1
"2467","CVPH Medical Center School of Radiologic Technology","Plattsburgh","NY","12901-1438","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2468","D'Youville College","Buffalo","NY","14201-1084","0.7908","560","NULL","0.5755725191","0.005","0","0","0.0647","0.005","0","0","0","0.4112","NULL","NULL","NULL","NULL",1
"2469","Daemen College","Amherst","NY","14226-3592","0.4864","NULL","NULL","0.428115016","0","0","0","0.0133","0.0022","0","0","0","0.4931","NULL","NULL","NULL","NULL",1
"2470","Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary","Far Rockaway","NY","11691","1","NULL","NULL","NULL","0","0","0","0","0","0","0","0","0.4348","NULL","NULL","NULL","NULL",1
"2471","Dominican College of Blauvelt","Orangeburg","NY","10962-1210","0.7189","480","NULL","0.4649122807","0.0083","0","0","0.0499","0.0055","0","0","0","0.3565","NULL","NULL","NULL","NULL",1
"2472","Dowling College","Oakdale","NY","11769-1999","0.7828","NULL","NULL","0.4101610905","0.0101","0","0","0.0364","0.0182","0","0.0182","0","0.3408","NULL","NULL","NULL","NULL",1
"2473","Dutchess Community College","Poughkeepsie","NY","12601-1595","NULL","NULL","NULL","0.2302267003","0.0245","0.0155","0.0147","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2474","Belanger School of Nursing","Schenectady","NY","12304","0.2857","NULL","NULL","0.5423728814","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2475","Elmira Business Institute","Elmira","NY","14901","NULL","NULL","NULL","0.4875518672","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2476","Elmira College","Elmira","NY","14901","0.7978","580","NULL","0.5026737968","0","0","0","0.0543","0.0181","0","0.0072","0","0.6265","NULL","NULL","NULL","NULL",1
"2477","Erie Community College","Buffalo","NY","14203-2698","NULL","NULL","NULL","0.1284013605","0.0296","0.0105","0.0316","0.0049","0","0","0.0004","0","NULL","NULL","NULL","NULL","NULL",2
"2478","Fashion Institute of Technology","New York","NY","10001-5992","0.4484","NULL","NULL","0.6441756843","0","0","0","0","0","0","0","0","0.7018","NULL","NULL","NULL","NULL",1
"2479","Finger Lakes Community College","Canandaigua","NY","14424-8395","NULL","NULL","NULL","0.231678487","0.0298","0.0067","0.0202","0","0","0","0","0.0038","NULL","NULL","NULL","NULL","NULL",2
"2480","Five Towns College","Dix Hills","NY","11746-5871","0.5509","500","24","0.324099723","0","0","0","0","0","0","0","0","0.3968","NULL","NULL","NULL","NULL",1
"2481","Fordham University","Bronx","NY","10458","0.4713","680","30","0.7353463588","0.0203","0.0026","0","0.0333","0.0088","0","0.0078","0","0.8051","NULL","NULL","NULL","NULL",1
"2482","The International Culinary Center","New York","NY","10013-2618","NULL","NULL","NULL","0.9044585987","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2483","Fulton-Montgomery Community College","Johnstown","NY","12095-3790","NULL","NULL","NULL","0.250984252","0.0316","0.0073","0.0487","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2484","Gemological Institute of America-New York","New York","NY","10036","NULL","NULL","NULL","0.84375","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2485","The General Theological Seminary","New York","NY","10011","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"2486","Genesee Community College","Batavia","NY","14020","NULL","NULL","NULL","0.2261712439","0.0137","0.0069","0.0057","0.0023","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2487","Hamilton College","Clinton","NY","13323","0.2719","740","NULL","0.8971962617","0.0102","0","0","0.0978","0.053","0","0.0631","0","0.9295","NULL","NULL","NULL","NULL",1
"2488","Hartwick College","Oneonta","NY","13820-4020","0.8424","610","NULL","0.5138888889","0.0195","0","0","0.1136","0.0195","0","0.0487","0","0.5708","NULL","NULL","NULL","NULL",1
"2489","Helene Fuld College of Nursing","New York","NY","10035-2737","1","NULL","NULL","0.6979591837","0","0","0","0","0","0","0","0","0.5882","NULL","NULL","NULL","NULL",1
"2490","Herkimer County Community College","Herkimer","NY","13350-1598","NULL","NULL","NULL","0.2181818182","0.0197","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2491","Hilbert College","Hamburg","NY","14075-1597","0.8127","NULL","NULL","0.4662576687","0.0372","0","0","0","0","0","0","0","0.4106","NULL","NULL","NULL","NULL",1
"2492","Hobart William Smith Colleges","Geneva","NY","14456","0.4944","NULL","NULL","0.7699757869","0.0102","0","0","0.0879","0.0184","0","0.0429","0","0.79","NULL","NULL","NULL","NULL",1
"2493","Hofstra University","Hempstead","NY","11549","0.5871","630","NULL","0.5206561361","0.0091","0.0241","0","0.043","0.0228","0","0.013","0","0.6212","NULL","NULL","NULL","NULL",1
"2494","Houghton College","Houghton","NY","14744","0.9108","605","27","0.5156695157","0.0115","0","0","0.1289","0.0086","0","0.0086","0","0.7386","NULL","NULL","NULL","NULL",1
"2495","Hudson Valley Community College","Troy","NY","12180","NULL","NULL","NULL","0.2632663575","0.0369","0.0255","0.1007","0.0059","0","0","0.0014","0.0146","NULL","NULL","NULL","NULL","NULL",2
"2496","Hunter Business School","Levittown","NY","11756-1375","NULL","NULL","NULL","0.7121820616","0.0746","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2497","Institute of Design and Construction","Brooklyn","NY","11201-5380","NULL","NULL","NULL","PrivacySuppressed","0","0","1","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2498","Institute of Audio Research","New York","NY","10003","NULL","NULL","NULL","0.4300341297","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2499","Iona College","New Rochelle","NY","10801-1890","0.9212","560","NULL","0.593220339","0.009","0","0","0.027","0.003","0","0.0165","0","0.6258","NULL","NULL","NULL","NULL",1
"2500","Isabella Graham Hart School of Practical Nursing","Rochester","NY","14617","NULL","NULL","NULL","0.7719298246","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2501","Island Drafting and Technical Institute","Amityville","NY","11701-2704","NULL","NULL","NULL","0.725","0","0","1","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2502","Ithaca College","Ithaca","NY","14850-7002","0.666","NULL","NULL","0.7225806452","0.0094","0","0","0.0574","0.0037","0","0.0143","0","0.7575","NULL","NULL","NULL","NULL",1
"2503","Jamestown Community College","Jamestown","NY","14701","NULL","NULL","NULL","0.2725663717","0.0161","0.0067","0.0027","0","0","0","0","0.0067","NULL","NULL","NULL","NULL","NULL",2
"2504","Jamestown Business College","Jamestown","NY","14701-4756","NULL","NULL","NULL","0.5511363636","0","0","0","0","0","0","0","0","0.4432","NULL","NULL","NULL","NULL",1
"2505","Jefferson Community College","Watertown","NY","13601-1897","NULL","NULL","NULL","0.2414885194","0.0049","0.0113","0.0178","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2506","Jewish Theological Seminary of America","New York","NY","10027-4649","0.5505","680","32","PrivacySuppressed","0","0","0","0","0","0","0","0","0.975","NULL","NULL","NULL","NULL",1
"2507","The Juilliard School","New York","NY","10023-6588","0.0734","NULL","NULL","0.8148148148","0","0","0","0","0","0","0","0","0.8774","NULL","NULL","NULL","NULL",1
"2508","SBI Campus-An Affiliate of Sanford-Brown","Melville","NY","11747","NULL","NULL","NULL","0.5102389078","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2509","Kehilath Yakov Rabbinical Seminary","Ossining","NY","10562","NULL","NULL","NULL","0.3846153846","0","0","0","0","0","0","0","0","0.7619","NULL","NULL","NULL","NULL",1
"2510","Keuka College","Keuka Park","NY","14478","0.8778","NULL","NULL","0.4896907216","0","0","0","0.0173","0.0043","0","0","0","0.4818","NULL","NULL","NULL","NULL",1
"2511","LIM College","New York","NY","10022-5268","0.7502","480","23","0.4488372093","0","0","0","0","0","0","0","0","0.4586","NULL","NULL","NULL","NULL",1
"2512","Le Moyne College","Syracuse","NY","13214-1301","0.619","600","27","0.6634615385","0.0017","0","0","0.1237","0.0186","0","0.022","0","0.7383","NULL","NULL","NULL","NULL",1
"2513","LIU Brooklyn","Brooklyn","NY","11201-8423","0.869","540","24","0.3470686767","0.0122","0.0027","0","0.0868","0.0027","0","0.0041","0","0.3017","NULL","NULL","NULL","NULL",1
"2514","LIU Post","Brookville","NY","11548-1327","0.8067","540","24","0.3470686767","0.0114","0","0.008","0.0194","0.0023","0","0.0034","0","0.3902","NULL","NULL","NULL","NULL",1
"2515","Long Island Beauty School-Hempstead","Hempstead","NY","11550","NULL","NULL","NULL","0.5887096774","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"2516","Long Island Business Institute","Flushing","NY","11354-5577","NULL","NULL","NULL","0.1214188267","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"2517","LIU Hudson at Rockland","Orangeburg","NY","10962","NULL","NULL","NULL","0.3470686767","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
