"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"971","Life University","Marietta","GA","30060","0.6117","510","23","0.701369863","0.0641","0","0","0.5641","0","0","0","0","0.4762","NULL","NULL","NULL","NULL",1
"972","Central Georgia Technical College","Macon","GA","31206","NULL","NULL","NULL","0.0242857143","0.074","0","0.0172","0","0","0","0","0.0014","NULL","NULL","NULL","NULL","NULL",2
"973","Macon State College","Macon","GA","31206-5145","NULL","NULL","NULL","0.1191652938","0.0685","0","0","0.0187","0.0087","0","0","0","0.1236","NULL","NULL","NULL","NULL",1
"974","Chattahoochee Technical College","Marietta","GA","30060","NULL","NULL","NULL","0.0285714286","0.0737","0","0.0395","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"975","Herzing University-Atlanta","Atlanta","GA","30326","0.7917","NULL","NULL","0.3382099828","0.2088","0","0","0","0","0","0","0","0.1951","NULL","NULL","NULL","NULL",1
"976","Georgia Health Sciences University","Augusta","GA","30912","NULL","NULL","NULL","0.8666666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"977","Mercer University","Macon","GA","31207","0.6395","640","28","0.5436241611","0.0264","0.0743","0","0.0509","0.0051","0","0.0071","0","0.5997","NULL","NULL","NULL","NULL",1
"978","Middle Georgia College","Cochran","GA","31014-1599","0.8853","NULL","NULL","0.1116838488","0","0","0.1422","0","0","0","0","0","0.1541","NULL","NULL","NULL","NULL",1
"979","Morehouse College","Atlanta","GA","30314","0.6383","580","24","0.3825042882","0.0303","0","0","0.0736","0.0325","0","0.0887","0","0.567","NULL","NULL","NULL","NULL",1
"980","Morehouse School of Medicine","Atlanta","GA","30310-1495","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"981","Moultrie Technical College","Moultrie","GA","31788","NULL","NULL","NULL","0.044213264","0.052","0","0.015","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"982","North Georgia College & State University","Dahlonega","GA","30597-1001","0.5602","590","25","0.4216027875","0.0177","0","0","0.0447","0.0146","0","0.0156","0","0.4869","NULL","NULL","NULL","NULL",1
"983","North Georgia Technical College","Clarkesville","GA","30523","NULL","NULL","NULL","0.0273224044","0.0313","0","0.0205","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"984","Oglethorpe University","Atlanta","GA","30319-2797","0.8641","610","NULL","0.436123348","0","0","0","0.0533","0","0","0","0","0.5799","NULL","NULL","NULL","NULL",1
"985","Paine College","Augusta","GA","30901-3182","0.4111","420","16","0.1294416244","0","0","0","0.0732","0.0122","0","0","0","0.2618","NULL","NULL","NULL","NULL",1
"986","Piedmont College","Demorest","GA","30535-0010","0.6114","570","24","0.5799457995","0","0","0","0.0187","0.0187","0","0.0037","0","0.4192","NULL","NULL","NULL","NULL",1
"987","Portfolio Center","Atlanta","GA","30309","0.8158","NULL","NULL","0.7551020408","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"988","Reinhardt University","Waleska","GA","30183-2981","0.5792","564","24","0.0543478261","0","0","0","0.0243","0","0","0","0","0.375","NULL","NULL","NULL","NULL",1
"989","Savannah Technical College","Savannah","GA","31405-5594","NULL","NULL","NULL","0.02143446","0.0489","0","0.0147","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"990","Savannah College of Art and Design","Savannah","GA","31402-3146","0.6261","580","25","0.5803402647","0","0","0","0","0","0","0","0","0.6672","NULL","NULL","NULL","NULL",1
"991","Savannah State University","Savannah","GA","31404-5310","NULL","NULL","NULL","0.2164179104","0.0694","0","0.0951","0.0617","0.0334","0","0.0334","0","0.3468","NULL","NULL","NULL","NULL",1
"992","Shorter University","Rome","GA","30165","0.6225","550","23","0.4572004028","0","0","0","0.0718","0.0051","0","0.0205","0","0.5088","NULL","NULL","NULL","NULL",1
"993","South Georgia College","Douglas","GA","31533-5098","0.5805","480","NULL","0.1199376947","0.0084","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"994","South Georgia Technical College","Americus","GA","31709","NULL","NULL","NULL","0.0495049505","0.0526","0","0.0128","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"995","The Creative Circus","Atlanta","GA","30324","NULL","NULL","NULL","0.7319587629","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"996","Spelman College","Atlanta","GA","30314-4399","0.3764","560","24","0.5696864111","0.0085","0","0.0064","0.1189","0.0297","0","0.0276","0","0.7301","NULL","NULL","NULL","NULL",1
"997","Southern Polytechnic State University","Marietta","GA","30060-2896","0.7447","630","25","0.2193211488","0.148","0.0407","0.4098","0.0211","0.0114","0","0.0033","0","0.3212","NULL","NULL","NULL","NULL",1
"998","Southwest Georgia Technical College","Thomasville","GA","31792-9960","NULL","NULL","NULL","0.0487804878","0.0418","0","0.0319","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"999","Thomas University","Thomasville","GA","31792","NULL","NULL","NULL","0.3982683983","0","0","0","0.0125","0","0","0","0","0.2188","NULL","NULL","NULL","NULL",1
"1000","Toccoa Falls College","Toccoa Falls","GA","30598","0.5465","590","24","0.3758865248","0","0","0","0.0247","0","0","0","0","0.5155","NULL","NULL","NULL","NULL",1
"1001","Truett-McConnell College","Cleveland","GA","30528","0.7716","530","22","0.1513157895","0","0","0","0","0","0","0","0","0.2393","NULL","NULL","NULL","NULL",1
"1002","Wiregrass Georgia Technical College","Valdosta","GA","31602-0929","NULL","NULL","NULL","0.0474732006","0.071","0","0.0053","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1003","Valdosta State University","Valdosta","GA","31698","0.7077","540","23","0.2434625789","0.0104","0","0.0049","0.0372","0.0049","0","0.0171","0","0.4083","NULL","NULL","NULL","NULL",1
"1004","Waycross College","Waycross","GA","31503-0110","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1005","Wesleyan College","Macon","GA","31210-4462","0.5426","690","24","0.3986486486","0.0198","0","0","0.0693","0.0099","0","0.0396","0","0.4933","NULL","NULL","NULL","NULL",1
"1006","University of West Georgia","Carrollton","GA","30118-0001","0.5439","530","22","0.3559322034","0.0085","0","0","0.0604","0.0092","0","0.0227","0","0.3496","NULL","NULL","NULL","NULL",1
"1007","Young Harris College","Young Harris","GA","30582","0.5404","540","NULL","0.2394366197","0","0","0","0","0","0","0","0","0.3559","NULL","NULL","NULL","NULL",1
"1008","Heald College-Honolulu","Honolulu","HI","96814","0.9058","NULL","NULL","0.3147574819","0.1429","0","0.1046","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1009","Chaminade University of Honolulu","Honolulu","HI","96816-1578","0.9013","540","24","0.3066954644","0.0095","0","0","0.0214","0","0","0","0","0.4737","NULL","NULL","NULL","NULL",1
"1010","University of Hawaii at Hilo","Hilo","HI","96720-4091","0.5244","550","23","0.3201058201","0.0118","0","0","0.1004","0.0177","0","0.0394","0","0.3325","NULL","NULL","NULL","NULL",1
"1011","University of Hawaii at Manoa","Honolulu","HI","96822-2217","0.6722","620","26","0.4243781095","0.0088","0.0554","0","0.0543","0.0049","0","0.0131","0","0.5032","NULL","NULL","NULL","NULL",1
"1012","Hawaii Institute of Hair Design","Honolulu","HI","96817-5195","NULL","NULL","NULL","0.5675675676","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1013","Hawaii Pacific University","Honolulu","HI","96813","0.776","580","26","0.3757455268","0.0256","0","0","0.0454","0.0108","0","0","0","0.3887","NULL","NULL","NULL","NULL",1
"1014","Honolulu Community College","Honolulu","HI","96817-4505","NULL","NULL","NULL","0.0674846626","0.035","0","0.3292","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1015","Kapiolani Community College","Honolulu","HI","96816-4421","NULL","NULL","NULL","0.1126213592","0.0192","0","0","0.0026","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1016","Kauai Community College","Lihue","HI","96766-9500","NULL","NULL","NULL","0.1111111111","0","0","0.0247","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1017","Leeward Community College","Pearl City","HI","96782-3366","NULL","NULL","NULL","0.0646464646","0.0066","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1018","University of Hawaii Maui College","Kahului","HI","96732-1617","NULL","NULL","NULL","0.1666666667","0","0","0.0192","0","0","0","0","0","0.2454","NULL","NULL","NULL","NULL",1
"1019","Med-Assist School of Hawaii Inc","Honolulu","HI","96813","NULL","NULL","NULL","0.7066666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1020","World Medicine Institute","Honolulu","HI","96821","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1021","Travel Institute of the Pacific","Honolulu","HI","96814","NULL","NULL","NULL","0.3583333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1022","University of Hawaii-West Oahu","Kapolei","HI","96707-4507","0.8133","NULL","NULL","0.4064516129","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"1023","Windward Community College","Kaneohe","HI","96744-3528","NULL","NULL","NULL","0.0689655172","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1024","Carrington College-Boise","Boise","ID","83704-8742","1","NULL","NULL","0.7847358121","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1025","Boise Bible College","Boise","ID","83714-1220","0.9859","570","23","0.3225806452","0","0","0","0","0","0","0","0","0.5","NULL","NULL","NULL","NULL",1
"1026","Boise State University","Boise","ID","83725","0.6452","580","25","0.2870099473","0.0185","0.0379","0.0213","0.0238","0.0036","0","0.0093","0","0.3165","NULL","NULL","NULL","NULL",1
"1027","Eastern Idaho Technical College","Idaho Falls","ID","83404-5788","NULL","NULL","NULL","0.3333333333","0.0407","0","0","0","0","0","0","0.1086","NULL","NULL","NULL","NULL","NULL",2
"1028","Idaho State University","Pocatello","ID","83209","NULL","NULL","NULL","0.2437833037","0.0343","0.021","0.0534","0.0553","0.0095","0","0.0248","0","0.3093","NULL","NULL","NULL","NULL",1
"1029","University of Idaho","Moscow","ID","83844-2282","0.7876","610","26","0.4333145751","0.0093","0.1054","0.0075","0.0405","0.0133","0","0.0197","0","0.5512","NULL","NULL","NULL","NULL",1
"1030","The College of Idaho","Caldwell","ID","83605-4432","0.6299","610","27","0.5290697674","0","0","0","0.1111","0.0468","0","0.0175","0","0.5842","NULL","NULL","NULL","NULL",1
"1031","Lewis-Clark State College","Lewiston","ID","83501-2698","0.9834","550","23","0.2929936306","0.0555","0","0.0168","0.0319","0.0017","0","0.0067","0","0.2976","NULL","NULL","NULL","NULL",1
"1032","ITT Technical Institute-Boise","Boise","ID","83713-1529","0.3231","NULL","NULL","0.3123644252","0.2642","0","0.2767","0","0","0","0","0","0.2581","NULL","NULL","NULL","NULL",1
"1033","Aveda Institute-Twin Falls","Twin Falls","ID","83301","NULL","NULL","NULL","0.5925925926","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1034","Mr Leon's School of Hair Design-Moscow","Moscow","ID","83843","NULL","NULL","NULL","0.7083333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1035","North Idaho College","Coeur d'Alene","ID","83814-2199","NULL","NULL","NULL","0.0247706422","0.0232","0.0031","0.0155","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1036","Northwest Nazarene University","Nampa","ID","83686-5897","NULL","NULL","NULL","0.3721590909","0.0065","0.0032","0","0.0583","0","0","0.0227","0","0.5425","NULL","NULL","NULL","NULL",1
"1037","The School of Hairstyling","Chubbuck","ID","83202","NULL","NULL","NULL","0.5581395349","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1038","Brigham Young University-Idaho","Rexburg","ID","83460-1690","0.9734","620","27","0.2864773686","0.0221","0.0215","0.006","0.0471","0.0004","0","0.0077","0","0.6567","NULL","NULL","NULL","NULL",1
"1039","College of Southern Idaho","Twin Falls","ID","83301","NULL","NULL","NULL","0.1040723982","0.0268","0.0158","0.0341","0.0231","0","0","0.0012","0","NULL","NULL","NULL","NULL","NULL",2
"1040","Adler University","Chicago","IL","60602","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1041","Alvareitas College of Cosmetology-Edwardsville","Edwardsville","IL","62025","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1042","Alvareitas College of Cosmetology-Godfrey","Godfrey","IL","62035-4150","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1043","American Academy of Art","Chicago","IL","60604-4302","NULL","NULL","NULL","0.3669724771","0","0","0","0","0","0","0","0","0.4742","NULL","NULL","NULL","NULL",1
"1044","School of the Art Institute of Chicago","Chicago","IL","60603","0.733","610","26","0.5546391753","0","0","0","0","0","0","0","0","0.6109","NULL","NULL","NULL","NULL",1
"1045","The College of Office Technology","Chicago","IL","60642-3312","NULL","NULL","NULL","0.6035714286","0.4164","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1046","Augustana College","Rock Island","IL","61201-2296","0.8606","NULL","NULL","0.7044145873","0.0068","0","0","0.2103","0.012","0","0.0205","0","0.7679","NULL","NULL","NULL","NULL",1
"1047","Aurora University","Aurora","IL","60506-4892","0.7302","510","24","0.5515151515","0.0073","0","0","0.0363","0.0073","0","0","0","0.5442","NULL","NULL","NULL","NULL",1
"1048","Tricoci University of Beauty Culture-Urbana","Urbana","IL","61801","NULL","NULL","NULL","0.3965517241","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1049","Southwestern Illinois College","Belleville","IL","62221-5899","NULL","NULL","NULL","0.1030640669","0.0492","0","0.0106","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1050","Bethany Theological Seminary","Richmond","IN","47374-4019","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1051","Black Hawk College","Moline","IL","61265-5899","NULL","NULL","NULL","PrivacySuppressed","0.0057","0","0.0216","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1052","Blackburn College","Carlinville","IL","62626","0.563","570","24","0.3574879227","0.0164","0","0","0.2131","0.0246","0","0.0082","0","0.4432","NULL","NULL","NULL","NULL",1
"1053","Blessing Rieman College of Nursing","Quincy","IL","62305-7005","NULL","NULL","NULL","0.76","0","0","0","0","0","0","0","0","0.1714","NULL","NULL","NULL","NULL",1
"1054","Blessing Hospital School of Radiologic Technology","Quincy","IL","62305-7005","NULL","NULL","NULL","0.76","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1055","Bradley University","Peoria","IL","61625-0001","0.7169","650","28","0.5266393443","0.0102","0.1373","0.0068","0.0273","0.006","0","0.0153","0","0.7307","NULL","NULL","NULL","NULL",1
"1056","Paul Mitchell the School-Bradley","Bourbonnais","IL","60914","NULL","NULL","NULL","0.6575342466","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1057","Cameo Beauty Academy","Oak Lawn","IL","60453","NULL","NULL","NULL","0.6056338028","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1058","Cannella School of Hair Design-Villa Park","Villa Park","IL","60181","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1059","Cannella School of Hair Design-Chicago","Chicago","IL","60617-4303","NULL","NULL","NULL","0.253968254","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1060","Cannella School of Hair Design-Chicago","Chicago","IL","60632-2549","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1061","Cannella School of Hair Design-Elgin","Elgin","IL","60120","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1062","Capri Garfield Ridge School of Beauty Culture","Chicago","IL","60629","NULL","NULL","NULL","0.4175824176","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1063","Empire Beauty School-Hanover Park","Hanover Park","IL","60133-5421","NULL","NULL","NULL","0.5333333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1064","Capri Beauty College","Oak Forest","IL","60452","NULL","NULL","NULL","0.8303571429","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1065","Carl Sandburg College","Galesburg","IL","61401","NULL","NULL","NULL","0.1012891344","0.0483","0","0.0054","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"1066","Catholic Theological Union at Chicago","Chicago","IL","60615-5698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"1067","La James International College-East Moline","East Moline","IL","61244","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"1068","Midwestern University-Downers Grove","Downers Grove","IL","60515-5514","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
