"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"7031",7031,"South University–Savannah Online","Savannah","GA","31406","NULL","NULL","NULL","0.1091111229","0.0897",NA,NA,NA,NA,NA,NA,NA,"0.0176","NULL","NULL","NULL","NULL",1
"7035",7035,"Whitworth University-Adult Degree Programs","Spokane","WA","99251","NULL","NULL","NULL","0.6338461538",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7037",7037,"Springfield College-School of Professional and Continuing Studies","Springfield","MA","01109","NULL","NULL","NULL","0.55754858",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7039",7039,"Sanford-Brown College-Brooklyn Center","Brooklyn Center","MN","55430","NULL","NULL","NULL","0.3570300158","0.125",NA,NA,NA,NA,NA,NA,NA,"0.4865","NULL","NULL","NULL","NULL",1
"7042",7042,"Virginia College-Columbus","Columbus","GA","31904-9001","NULL","NULL","NULL","0.3213065888",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7052",7052,"Rocky Mountain University of Health Professions","Provo","UT","84606","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7054",7054,"Christie's Education","New York","NY","10036-8002","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7063",7063,"Criswell College","Dallas","TX","75246-1537","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.1875","NULL","NULL","NULL","NULL",1
"7064",7064,"Virginia College-Knoxville","Knoxville","TN","37918-2472","NULL","NULL","NULL","0.3213065888",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7066",7066,"Academy of Couture Art","Beverly Hills","CA","90211","0.7241","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"0.7143","NULL","NULL","NULL","NULL",1
"7071",7071,"Bryant & Stratton College-Akron","Copley","OH","44321-2798","NULL","NULL","NULL","0.2686825054",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7074",7074,"Chamberlain College of Nursing-Georgia","Atlanta","GA","30342-1501","0.3333","NULL","NULL","0.5207211426",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7075",7075,"Chamberlain College of Nursing-Indiana","Indianapolis","IN","46240","0.3333","NULL","NULL","0.5207211426",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7078",7078,"Virginia College-Shreveport Bossier City","Bossier City","LA","71111","NULL","NULL","NULL","0.3213065888",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7079",7079,"Strayer University-Wisconsin","Milwaukee","WI","53214-1373","NULL","NULL","NULL","0.1045028733","0.2",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7080",7080,"Strayer University-Indiana","Indianapolis","IN","46240-6443","NULL","NULL","NULL","0.1045028733",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7094",7094,"CollegeAmerica-Colorado Springs South","Colorado Springs","CO","80906-5554","NULL","NULL","NULL","0.3133097762",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7100",7100,"Dade Medical College-West Palm Beach","West Palm Beach","FL","33415","NULL","NULL","NULL","0.653250774",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7115",7115,"Bais HaMedrash and Mesivta of Baltimore","Baltimore","MD","21209-1613","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.7778","NULL","NULL","NULL","NULL",1
"7121",7121,"Yeshiva Gedolah Zichron Leyma","Linden","NJ","07036-3905","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.6","NULL","NULL","NULL","NULL",1
"7123",7123,"Be'er Yaakov Talmudic Seminary","Spring Valley","NY","10977-1912","1","NULL","NULL","0.5520833333",NA,NA,NA,NA,NA,NA,NA,NA,"0.7143","NULL","NULL","NULL","NULL",1
"7148",7148,"Colorado State University-Global Campus","Greenwood Village","CO","80111-0000","NULL","NULL","NULL","0.6274509804","0.1341",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7152",7152,"Strayer University-Minnesota","St. Louis Park","MN","55426-1723","NULL","NULL","NULL","0.1045028733",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7153",7153,"Strayer University-Illinois","Chicago","IL","60606-4032","NULL","NULL","NULL","0.1045028733",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7154",7154,"West Coast University-Dallas","Dallas","TX","75247-3900","0.5","NULL","NULL","0.6848792884",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7155",7155,"Stevens-Henager College","St. George","UT","84790-2111","NULL","NULL","NULL","0.3383371824",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7156",7156,"National American University-Bellevue","Bellevue","NE","68123-1065","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7157",7157,"National American University-Burnsville","Burnsville","MN","55337-2548","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7158",7158,"National American University-Mesquite","Mesquite","TX","75150-5628","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7162",7162,"California College San Diego","National City","CA","91950-7924","NULL","NULL","NULL","0.4258872651",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7163",7163,"California College San Diego","San Marcos","CA","92069-2971","NULL","NULL","NULL","0.4258872651",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7175",7175,"ITT Technical Institute-Germantown","Greenfield","WI","53220","0.8889","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7176",7176,"ITT Technical Institute-Grand Rapids","Wyoming","MI","49519","0.92","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7177",7177,"ITT Technical Institute-Southfield","Troy","MI","48083","0.8921","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7178",7178,"ITT Technical Institute-West Palm Beach","West Palm Beach","FL","33409-5180","0.6902","NULL","NULL","0.3599931422","0.6667",NA,"0.3333",NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7179",7179,"ITT Technical Institute-Salem","Salem","OR","97306-1905","0.9633","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7180",7180,"ITT Technical Institute-Indianapolis East","Indianapolis","IN","46219-1794","0.9245","NULL","NULL","0.3599931422","1",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7181",7181,"ITT Technical Institute-Douglasville","Douglasville","GA","30135-2371","0.7439","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7182",7182,"ITT Technical Institute-Overland Park","Overland Park","KS","66213-1106","0.7857","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7183",7183,"ITT Technical Institute-Springfield","Springfield","IL","62704-5373","0.9918","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7185",7185,"University of Phoenix-McAllen Campus","Mission","TX","78572-1578","NULL","NULL","NULL","0.1818239118",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7186",7186,"Pennsylvania State University-World Campus","University Park","PA","16802-1503","0.7138","490","26","0.5526201819","0.1015",NA,NA,NA,NA,NA,"0.0178",NA,"NULL","NULL","NULL","NULL","NULL",1
"7195",7195,"South University-Austin","Austin","TX","78729","0.5","NULL","NULL","0.1091111229",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7196",7196,"South University-Cleveland","Cleveland","OH","44128","0.38","NULL","NULL","0.1091111229","1",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7197",7197,"Bryant & Stratton College-Online","Orchard Park","NY","14127","NULL","NULL","NULL","0.2686825054","0.059",NA,NA,NA,NA,NA,NA,NA,"0.186","NULL","NULL","NULL","NULL",1
"7200",7200,"Elizabethtown College School of Continuing and Professional Studies","Elizabethtown","PA","17022-2298","NULL","NULL","NULL","0.7078464107","0.1007",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7201",7201,"Fortis College-Cutler Bay","Cutler Bay","FL","33157","NULL","NULL","NULL","0.571197411",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7206",7206,"Warner Pacific College Adult Degree Program","Portland","OR","97266","NULL","NULL","NULL","0.5171385991",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7207",7207,"Platt College-Riverside","Riverside","CA","92507","NULL","NULL","NULL","0.713740458",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7208",7208,"Savannah Law School","Savannah","GA","31401","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7218",7218,"Florida Institute of Technology-Online","Melbourne","FL","32901","NULL","NULL","NULL","0.0954407295","0.2152",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7219",7219,"Rasmussen College-Kansas","Topeka","KS","66606","0.7195","NULL","NULL","0.2922008925",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7223",7223,"Manthano Christian College","Westland","MI","48185-1919","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7224",7224,"California Miramar University","San Diego","CA","92108","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7225",7225,"Rocky Vista University","Parker","CO","80134","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7238",7238,"Midwives College of Utah","Salt Lake City","UT","84106","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7242",7242,"Future Generations Graduate School","Franklin","WV","26807-0000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7244",7244,"Grace Mission University","Fullerton","CA","92833-3860","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"7247",7247,"Sotheby's Institute of Art-NY","New York","NY","10022-6717","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7259",7259,"Mid-South Christian College","Memphis","TN","38118-3151","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"0.25","NULL","NULL","NULL","NULL",1
"7277",7277,"Grace School of Theology","Conroe","TX","77384-4894","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7278",7278,"Yeshiva Gedolah Kesser Torah","Monsey","NY","10952-2127","1","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7280",7280,"Yeshiva Yesodei Hatorah","Lakewood","NJ","08701-4946","1","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"7294",7294,"Strayer University-Missouri","Kansas City","MO","64131","NULL","NULL","NULL","0.1045028733",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7296",7296,"ITT Technical Institute-Pensacola","Pensacola","FL","32504-6638","0.8696","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7297",7297,"ITT Technical Institute-San Antonio East","San Antonio","TX","78218-1527","0.9556","NULL","NULL","0.3599931422",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7301",7301,"South University-High Point","High Point","NC","27265-8320","0.3704","NULL","NULL","0.1091111229",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7318",7318,"College of Business and Technology-Miami Gardens","Miami Gardens","FL","33014-6338","NULL","NULL","NULL","0.7001845018",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7323",7323,"Augusta University","Augusta","GA","30912","0.4103","560","24","0.283095723","0.0172",NA,NA,"0.0435","0.004",NA,"0.0182",NA,"0.2935","NULL","NULL","NULL","NULL",1
"7324",7324,"Middle Georgia State University","Macon","GA","31206","0.4486","NULL","NULL","0.1188642926","0.0387",NA,"0.0349","0.0116","0.0108",NA,NA,NA,"0.1343","NULL","NULL","NULL","NULL",1
"7330",7330,"Virginia Baptist College","Fredericksburg","VA","22407","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"0.1","NULL","NULL","NULL","NULL",1
"7335",7335,"National American University-Austin South","Austin","TX","78745-4868","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7336",7336,"National American University-Lewisville","Lewisville","TX","75067-8193","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7337",7337,"National American University-Georgetown","Georgetown","TX","78628-5355","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7338",7338,"National American University-Richardson","Richardson","TX","75080-5400","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7339",7339,"National American University-Rochester","Rochester","MN","55901-4001","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7340",7340,"National American University-Weldon Spring","Weldon Spring","MO","63304-7795","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7341",7341,"National American University-Wichita West","Wichita","KS","67212-2976","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7342",7342,"National American University-Indianapolis","Indianapolis","IN","46268-3167","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7343",7343,"National American University-Tigard","Tigard","OR","97223-8304","NULL","NULL","NULL","0.1292970754",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7344",7344,"The Art Institute of St Louis","St Charles","MO","63303","NULL","NULL","NULL","0.3725579628",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7345",7345,"DeVry College of New York","New York","NY","10016","0.7581","NULL","NULL","0.1404753623","0.4136",NA,"0.1571",NA,NA,NA,NA,NA,"0.2155","NULL","NULL","NULL","NULL",1
"7346",7346,"DeVry University-Arizona","Phoenix","AZ","85021","0.8834","NULL","NULL","0.1404753623","0.2587","0.0631","0.1893",NA,NA,NA,NA,NA,"0.2675","NULL","NULL","NULL","NULL",1
"7347",7347,"DeVry University-California","Pomona","CA","91768","0.8381","NULL","NULL","0.1404753623","0.2167","0.0456","0.1016",NA,NA,NA,NA,NA,"0.3367","NULL","NULL","NULL","NULL",1
"7348",7348,"DeVry University-Colorado","Westminster","CO","80234","0.7419","NULL","NULL","0.1404753623","0.2675","0.0041","0.0617",NA,NA,NA,NA,NA,"0.3654","NULL","NULL","NULL","NULL",1
"7349",7349,"DeVry University-Florida","Miramar","FL","33027","0.7336","NULL","NULL","0.1404753623","0.2803","0.0262","0.0852",NA,NA,NA,NA,NA,"0.3799","NULL","NULL","NULL","NULL",1
"7350",7350,"DeVry University-Georgia","Decatur","GA","30030","0.8064","NULL","NULL","0.1404753623","0.2471","0.0244","0.0632",NA,NA,NA,NA,NA,"0.2968","NULL","NULL","NULL","NULL",1
"7351",7351,"DeVry University-Illinois","Chicago","IL","60618","0.704","NULL","NULL","0.1404753623","0.2654",NA,"0.0697",NA,NA,NA,NA,NA,"0.2939","NULL","NULL","NULL","NULL",1
"7352",7352,"DeVry University-Indiana","Merrillville","IN","46410","0.7714","NULL","NULL","0.1404753623","0.2787",NA,NA,NA,NA,NA,NA,NA,"0.125","NULL","NULL","NULL","NULL",1
"7353",7353,"DeVry University-Kentucky","Louisville","KY","40223","0.5385","NULL","NULL","0.1404753623","0.2857",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7354",7354,"DeVry University-Maryland","Bethesda","MD","20814","0.8235","NULL","NULL","0.1404753623",NA,NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"7355",7355,"DeVry University-Michigan","Southfield","MI","48076","0.6667","NULL","NULL","0.1404753623","0.2778",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7356",7356,"DeVry University-Minnesota","Edina","MN","55435","0.7105","NULL","NULL","0.1404753623","0.3521","0.0141","0.0141",NA,NA,NA,NA,NA,"0.2857","NULL","NULL","NULL","NULL",1
"7357",7357,"DeVry University-Missouri","Kansas City","MO","64131","0.7826","NULL","NULL","0.1404753623","0.5041",NA,"0.0943",NA,NA,NA,NA,NA,"0.2877","NULL","NULL","NULL","NULL",1
"7358",7358,"DeVry University-Nevada","Henderson","NV","89074","0.8","NULL","NULL","0.1404753623","0.186",NA,"0.1395",NA,NA,NA,NA,NA,"0.6364","NULL","NULL","NULL","NULL",1
"7359",7359,"DeVry University-New Jersey","North Brunswick","NJ","08902","0.7978","NULL","NULL","0.1404753623","0.3922",NA,"0.1144",NA,NA,NA,NA,NA,"0.3979","NULL","NULL","NULL","NULL",1
"7360",7360,"DeVry University-North Carolina","Charlotte","NC","28273","0.7246","NULL","NULL","0.1404753623","0.284",NA,"0.0123",NA,NA,NA,NA,NA,"0.0909","NULL","NULL","NULL","NULL",1
"7361",7361,"DeVry University-Ohio","Columbus","OH","43209","0.7807","NULL","NULL","0.1404753623","0.3433",NA,"0.0629",NA,NA,NA,NA,NA,"0.3933","NULL","NULL","NULL","NULL",1
"7362",7362,"DeVry University-Oklahoma","Oklahoma City","OK","73116","0.7931","NULL","NULL","0.1404753623","0.1739",NA,NA,NA,NA,NA,NA,NA,"0.5","NULL","NULL","NULL","NULL",1
"7363",7363,"DeVry University-Oregon","Portland","OR","97225","0.5","NULL","NULL","0.1404753623","0.3056",NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"7364",7364,"DeVry University-Pennsylvania","Fort Washington","PA","19034","0.8091","NULL","NULL","0.1404753623","0.2467","0.06","0.06",NA,NA,NA,NA,NA,"0.237","NULL","NULL","NULL","NULL",1
"7365",7365,"DeVry University-Tennessee","Nashville","TN","37211","0.6667","NULL","NULL","0.1404753623","0.3333",NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"7366",7366,"DeVry University-Texas","Irving","TX","75063","0.8329","NULL","NULL","0.1404753623","0.2","0.0273","0.0833",NA,NA,NA,NA,NA,"0.2919","NULL","NULL","NULL","NULL",1
"7367",7367,"DeVry University-Utah","Sandy","UT","84070","0.75","NULL","NULL","0.1404753623","0.2963",NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7368",7368,"DeVry University-Virginia","Arlington","VA","22202","0.7952","NULL","NULL","0.1404753623","0.2813","0.0402","0.0491",NA,NA,NA,NA,NA,"0.2247","NULL","NULL","NULL","NULL",1
"7369",7369,"DeVry University-Washington","Federal Way","WA","98001","0.7778","NULL","NULL","0.1404753623","0.4114","0.0229","0.0514",NA,NA,NA,NA,NA,"0.2903","NULL","NULL","NULL","NULL",1
"7370",7370,"DeVry University-Wisconsin","Milwaukee","WI","53202","0.4545","NULL","NULL","0.1404753623",NA,NA,NA,NA,NA,NA,NA,NA,"0","NULL","NULL","NULL","NULL",1
"7371",7371,"University of North Georgia","Dahlonega","GA","30597","0.6102","560","24","0.3653381643","0.0056",NA,NA,"0.025","0.0102",NA,"0.0176",NA,"0.2597","NULL","NULL","NULL","NULL",1
"7372",7372,"South Georgia State College","Douglas","GA","31533","NULL","NULL","NULL","0.1246882793",NA,NA,NA,NA,NA,NA,NA,NA,"0.1497","NULL","NULL","NULL","NULL",1
"7373",7373,"Northeastern University Global Network","Boston","MA","02115","NULL","NULL","NULL","0.470608339",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7375",7375,"Brown Mackie College-Dallas","Bedford","TX","76021","NULL","NULL","NULL","0.3725579628",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7377",7377,"Arizona College-Mesa","Mesa","AZ","85201","NULL","NULL","NULL","0.56398641",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"7382",7382,"Arizona State University-Skysong","Scottsdale","AZ","85257","0.6343","490","21","0.533613136",NA,NA,NA,NA,NA,NA,NA,"0.0074","NULL","NULL","NULL","NULL","NULL",1
"7384",7384,"Troy University-Phenix City Campus","Phenix City","AL","368694419","NULL","NULL","NULL","0.1963374362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7385",7385,"Troy University-Montgomery Campus","Montgomery","AL","361034419","NULL","NULL","NULL","0.1963374362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7386",7386,"Troy University-Dothan Campus","Dothan","AL","363034419","NULL","NULL","NULL","0.1963374362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7387",7387,"Troy University-eTROY","Troy","AL","360825327","NULL","NULL","NULL","0.1963374362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7388",7388,"Troy University-Global Campus","Troy","AL","360825327","NULL","NULL","NULL","0.1963374362","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7389",7389,"Global MBA Latin American Managers Program Satellite Campus","Doral","FL","331667601","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"7391",7391,"Harding School of Theology","Memphis","TN","381175499","NULL","NULL","NULL","0.5040322581","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
